Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel_Type_Decoded,Vehicle_Category,Engine_Cat,Efficiency_Score,CO2_per_Liter,Powertrain,Emission_Class
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2.0,4,A6,X,9.7,7.8,8.8,32,202,Regular Gasoline,Wagon,Small <2.0L,11.363636363636363,2295.4545454545455,4-cyl or less,High 200-250
KIA,SPORTAGE,SUV - SMALL,2.4,4,A6,X,11.4,8.3,10.0,28,230,Regular Gasoline,SUV,Medium 2.0-3.5L,10.0,2300.0,4-cyl or less,High 200-250
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.3,11.3,25,260,Regular Gasoline,SUV,Medium 2.0-3.5L,8.849557522123893,2300.884955752212,4-cyl or less,Very High >250
KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,A6,X,12.7,9.7,11.4,25,262,Regular Gasoline,SUV,Small <2.0L,8.771929824561402,2298.245614035088,4-cyl or less,Very High >250
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,A6,X,12.0,9.1,10.7,26,246,Regular Gasoline,SUV,Medium 2.0-3.5L,9.345794392523365,2299.0654205607475,4-cyl or less,High 200-250
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,A7,Z,22.8,12.9,18.3,15,421,Premium Gasoline,Other,Large >3.5L,5.46448087431694,2300.5464480874316,10+ cyl,Very High >250
LAMBORGHINI,GALLARDO COUPE,TWO-SEATER,5.2,10,A6,Z,18.0,12.8,15.7,18,361,Premium Gasoline,Other,Large >3.5L,6.369426751592357,2299.363057324841,10+ cyl,Very High >250
LAMBORGHINI,GALLARDO COUPE,TWO-SEATER,5.2,10,M6,Z,20.6,13.5,17.4,16,400,Premium Gasoline,Other,Large >3.5L,5.74712643678161,2298.8505747126437,10+ cyl,Very High >250
LAND ROVER,LR2,SUV - SMALL,2.0,4,AS6,Z,13.5,9.9,11.9,24,274,Premium Gasoline,SUV,Small <2.0L,8.403361344537815,2302.5210084033615,4-cyl or less,Very High >250
LAND ROVER,LR4,SUV - STANDARD,3.0,6,AS8,Z,16.3,12.4,14.5,19,334,Premium Gasoline,SUV,Medium 2.0-3.5L,6.896551724137931,2303.448275862069,6-cyl,Very High >250
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2.0,4,AS9,Z,11.3,7.9,9.8,29,225,Premium Gasoline,SUV,Small <2.0L,10.204081632653061,2295.918367346939,4-cyl or less,High 200-250
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2.0,4,AS9,Z,11.3,7.9,9.8,29,225,Premium Gasoline,SUV,Small <2.0L,10.204081632653061,2295.918367346939,4-cyl or less,High 200-250
LAND ROVER,RANGE ROVER LWB V8 5.0 SC,SUV - STANDARD,5.0,8,AS8,Z,18.0,12.2,15.4,18,354,Premium Gasoline,SUV,Large >3.5L,6.4935064935064934,2298.7012987012986,8-cyl,Very High >250
LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,347,Premium Gasoline,SUV,Large >3.5L,6.622516556291391,2298.0132450331125,8-cyl,Very High >250
LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,E,25.0,16.9,21.4,13,342,Ethanol (E85),SUV,Large >3.5L,4.672897196261682,1598.1308411214955,8-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23,285,Premium Gasoline,SUV,Medium 2.0-3.5L,8.064516129032258,2298.3870967741937,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,Z,14.2,10.2,12.4,23,285,Premium Gasoline,SUV,Medium 2.0-3.5L,8.064516129032258,2298.3870967741937,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,E,19.4,14.9,17.4,16,278,Ethanol (E85),SUV,Medium 2.0-3.5L,5.74712643678161,1597.7011494252874,6-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC,SUV - STANDARD,5.0,8,AS8,Z,17.3,12.2,15.0,19,345,Premium Gasoline,SUV,Large >3.5L,6.666666666666667,2300.0,8-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,Z,16.6,12.3,14.7,19,338,Premium Gasoline,SUV,Large >3.5L,6.802721088435375,2299.3197278911566,8-cyl,Very High >250
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,E,24.0,16.6,20.7,14,331,Ethanol (E85),SUV,Large >3.5L,4.830917874396135,1599.0338164251207,8-cyl,Very High >250
LAND ROVER,RANGE ROVER V6 3.0 SC,SUV - STANDARD,3.0,6,AS8,Z,14.1,10.1,12.3,23,283,Premium Gasoline,SUV,Medium 2.0-3.5L,8.130081300813007,2300.8130081300815,6-cyl,Very High >250
LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,Z,14.1,10.1,12.3,23,283,Premium Gasoline,SUV,Medium 2.0-3.5L,8.130081300813007,2300.8130081300815,6-cyl,Very High >250
LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,3.0,6,AS8,E,19.4,14.8,17.3,16,277,Ethanol (E85),SUV,Medium 2.0-3.5L,5.780346820809248,1601.1560693641616,6-cyl,Very High >250
LAND ROVER,RANGE ROVER V8 5.0 SC,SUV - STANDARD,5.0,8,AS8,Z,18.0,12.2,15.4,18,354,Premium Gasoline,SUV,Large >3.5L,6.4935064935064934,2298.7012987012986,8-cyl,Very High >250
LAND ROVER,RANGE ROVER V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,347,Premium Gasoline,SUV,Large >3.5L,6.622516556291391,2298.0132450331125,8-cyl,Very High >250
LAND ROVER,RANGE ROVER V8 5.0 SC FFV,SUV - STANDARD,5.0,8,AS8,E,25.0,16.9,21.4,13,342,Ethanol (E85),SUV,Large >3.5L,4.672897196261682,1598.1308411214955,8-cyl,Very High >250
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.8,5.6,50,129,Regular Gasoline,Compact,Small <2.0L,17.857142857142858,2303.571428571429,4-cyl or less,Low <150
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.2,6.0,47,138,Regular Gasoline,Sedan,Medium 2.0-3.5L,16.666666666666668,2300.0,4-cyl or less,Low <150
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.3,7.6,9.6,29,221,Regular Gasoline,Sedan,Medium 2.0-3.5L,10.416666666666668,2302.0833333333335,6-cyl,High 200-250
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,12.1,8.3,10.4,27,239,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.615384615384615,2298.076923076923,6-cyl,High 200-250
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.5,9.1,11.0,26,253,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.090909090909092,2300.0,6-cyl,Very High >250
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,7.7,7.4,7.6,37,175,Premium Gasoline,Sedan,Medium 2.0-3.5L,13.157894736842106,2302.6315789473683,6-cyl,Medium 150-200
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,15.7,11.8,13.9,20,320,Premium Gasoline,SUV,Large >3.5L,7.194244604316546,2302.1582733812947,8-cyl,Very High >250
LEXUS,IS 250,COMPACT,2.5,6,AS6,Z,11.2,7.8,9.7,29,223,Premium Gasoline,Compact,Medium 2.0-3.5L,10.309278350515465,2298.9690721649486,6-cyl,High 200-250
LEXUS,IS 250 AWD,COMPACT,2.5,6,AS6,Z,11.8,8.7,10.4,27,239,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2298.076923076923,6-cyl,High 200-250
LEXUS,IS 250 C,SUBCOMPACT,2.5,6,AS6,Z,11.2,7.8,9.7,29,223,Premium Gasoline,Compact,Medium 2.0-3.5L,10.309278350515465,2298.9690721649486,6-cyl,High 200-250
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.2,8.7,10.6,27,244,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2301.88679245283,6-cyl,High 200-250
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.5,9.1,11.0,26,253,Premium Gasoline,Compact,Medium 2.0-3.5L,9.090909090909092,2300.0,6-cyl,Very High >250
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,12.1,8.7,10.6,27,244,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2301.88679245283,6-cyl,High 200-250
LEXUS,IS F,SUBCOMPACT,5.0,8,AS8,Z,14.6,10.1,12.6,22,290,Premium Gasoline,Compact,Large >3.5L,7.936507936507937,2301.5873015873017,8-cyl,Very High >250
LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.5,9.6,12.3,23,283,Premium Gasoline,Sedan,Large >3.5L,8.130081300813007,2300.8130081300815,8-cyl,Very High >250
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,297,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2302.3255813953488,8-cyl,Very High >250
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.1,10.3,12.9,22,297,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2302.3255813953488,8-cyl,Very High >250
LEXUS,LS 600h L,MID-SIZE,5.0,8,AV8,Z,12.0,10.7,11.4,25,262,Premium Gasoline,Sedan,Large >3.5L,8.771929824561402,2298.245614035088,8-cyl,Very High >250
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS6,Z,18.8,13.6,16.5,17,380,Premium Gasoline,SUV,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,13.3,9.8,11.7,24,269,Regular Gasoline,SUV,Medium 2.0-3.5L,8.547008547008547,2299.1452991452993,6-cyl,Very High >250
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.7,9.1,11.1,25,255,Regular Gasoline,SUV,Medium 2.0-3.5L,9.00900900900901,2297.2972972972975,6-cyl,Very High >250
LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,7.9,8.6,8.2,34,189,Premium Gasoline,SUV,Medium 2.0-3.5L,12.195121951219512,2304.878048780488,6-cyl,Medium 150-200
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,13.7,9.4,11.8,24,271,Regular Gasoline,Sedan,Medium 2.0-3.5L,8.47457627118644,2296.610169491525,6-cyl,Very High >250
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,13.1,9.0,11.3,25,260,Regular Gasoline,Sedan,Large >3.5L,8.849557522123893,2300.884955752212,6-cyl,Very High >250
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.4,12.8,22,294,Regular Gasoline,SUV,Medium 2.0-3.5L,7.8125,2296.875,6-cyl,Very High >250
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2.0,4,AS6,X,11.5,8.5,10.2,28,235,Regular Gasoline,Other,Small <2.0L,9.803921568627452,2303.921568627451,4-cyl or less,High 200-250
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.0,9.9,12.2,23,281,Regular Gasoline,Other,Large >3.5L,8.196721311475411,2303.27868852459,6-cyl,Very High >250
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,13.7,10.4,12.2,23,281,Regular Gasoline,SUV,Large >3.5L,8.196721311475411,2303.27868852459,6-cyl,Very High >250
LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,10.5,7.1,9.0,31,207,Regular Gasoline,Sedan,Small <2.0L,11.11111111111111,2300.0,4-cyl or less,High 200-250
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.1,9.3,11.4,25,262,Regular Gasoline,Sedan,Large >3.5L,8.771929824561402,2298.245614035088,6-cyl,Very High >250
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,6.2,6.4,6.3,45,145,Regular Gasoline,Sedan,Small <2.0L,15.873015873015873,2301.5873015873017,4-cyl or less,Low <150
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,5.4,8,A6,X,18.2,13.3,16.0,18,368,Regular Gasoline,SUV,Large >3.5L,6.25,2300.0,8-cyl,Very High >250
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,5.4,8,A6,E,24.5,18.0,21.6,13,346,Ethanol (E85),SUV,Large >3.5L,4.62962962962963,1601.851851851852,8-cyl,Very High >250
MASERATI,GHIBLI,MID-SIZE,3.0,6,AS8,Z,15.2,9.6,12.7,22,292,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.874015748031496,2299.212598425197,6-cyl,Very High >250
MASERATI,GHIBLI AWD,MID-SIZE,3.0,6,AS8,Z,15.2,9.6,12.7,22,292,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.874015748031496,2299.212598425197,6-cyl,Very High >250
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,347,Premium Gasoline,Compact,Large >3.5L,6.622516556291391,2298.0132450331125,8-cyl,Very High >250
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.7,15.3,18,352,Premium Gasoline,Compact,Large >3.5L,6.5359477124183005,2300.653594771242,8-cyl,Very High >250
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,17.6,10.7,14.5,19,334,Premium Gasoline,Sedan,Large >3.5L,6.896551724137931,2303.448275862069,8-cyl,Very High >250
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,AS8,Z,15.9,9.7,13.1,22,301,Premium Gasoline,Sedan,Medium 2.0-3.5L,7.633587786259542,2297.7099236641225,6-cyl,Very High >250
MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,8.9,7.3,8.2,34,189,Regular Gasoline,SUV,Small <2.0L,12.195121951219512,2304.878048780488,4-cyl or less,Medium 150-200
MAZDA,CX-5,SUV - SMALL,2.0,4,M6,X,9.0,6.8,8.0,35,184,Regular Gasoline,SUV,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,9.6,7.4,8.6,33,198,Regular Gasoline,SUV,Medium 2.0-3.5L,11.627906976744187,2302.325581395349,4-cyl or less,Medium 150-200
MAZDA,CX-5 4WD,SUV - SMALL,2.0,4,AS6,X,9.3,7.6,8.5,33,196,Regular Gasoline,SUV,Small <2.0L,11.764705882352942,2305.8823529411766,4-cyl or less,Medium 150-200
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.8,7.9,8.9,32,205,Regular Gasoline,SUV,Medium 2.0-3.5L,11.235955056179774,2303.3707865168535,4-cyl or less,High 200-250
MAZDA,CX-9,SUV - SMALL,3.7,6,AS6,X,14.2,10.0,12.3,23,283,Regular Gasoline,SUV,Large >3.5L,8.130081300813007,2300.8130081300815,6-cyl,Very High >250
MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,AS6,X,14.3,10.6,12.6,22,290,Regular Gasoline,SUV,Large >3.5L,7.936507936507937,2301.5873015873017,6-cyl,Very High >250
MAZDA,MAZDA2,COMPACT,1.5,4,A4,X,8.4,6.9,7.7,37,177,Regular Gasoline,Compact,Small <2.0L,12.987012987012987,2298.7012987012986,4-cyl or less,Medium 150-200
MAZDA,MAZDA2,COMPACT,1.5,4,M5,X,8.0,6.7,7.4,38,170,Regular Gasoline,Compact,Small <2.0L,13.513513513513512,2297.297297297297,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,7.9,5.7,6.9,41,159,Regular Gasoline,Compact,Small <2.0L,14.492753623188404,2304.347826086956,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,M6,X,8.0,5.8,7.0,40,161,Regular Gasoline,Compact,Small <2.0L,14.285714285714286,2300.0,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.4,6.1,7.4,38,170,Regular Gasoline,Compact,Medium 2.0-3.5L,13.513513513513512,2297.297297297297,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.3,6.1,7.3,39,168,Regular Gasoline,Compact,Medium 2.0-3.5L,13.698630136986301,2301.3698630136987,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.0,4,M6,X,8.0,5.8,7.0,40,161,Regular Gasoline,Compact,Small <2.0L,14.285714285714286,2300.0,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,AS6,X,8.0,5.9,7.1,40,163,Regular Gasoline,Sedan,Small <2.0L,14.084507042253522,2295.774647887324,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,M6,X,8.2,5.9,7.2,39,166,Regular Gasoline,Sedan,Small <2.0L,13.88888888888889,2305.555555555555,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37,177,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.987012987012987,2298.7012987012986,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.2,6.1,7.3,39,168,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.698630136986301,2301.3698630136987,4-cyl or less,Medium 150-200
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.0,4,M6,X,8.2,5.9,7.2,39,166,Regular Gasoline,Sedan,Small <2.0L,13.88888888888889,2305.555555555555,4-cyl or less,Medium 150-200
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.4,9.7,29,223,Regular Gasoline,Van,Medium 2.0-3.5L,10.309278350515465,2298.9690721649486,4-cyl or less,High 200-250
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,29,225,Regular Gasoline,Van,Medium 2.0-3.5L,10.204081632653061,2295.918367346939,4-cyl or less,High 200-250
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,8.8,6.2,7.6,37,175,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.157894736842106,2302.6315789473683,4-cyl or less,Medium 150-200
MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,9.4,6.4,8.1,35,186,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.345679012345679,2296.2962962962965,4-cyl or less,Medium 150-200
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.4,5.9,7.3,39,168,Regular Gasoline,Sedan,Medium 2.0-3.5L,13.698630136986301,2301.3698630136987,4-cyl or less,Medium 150-200
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,11.5,8.5,10.2,28,235,Premium Gasoline,Other,Small <2.0L,9.803921568627452,2303.921568627451,4-cyl or less,High 200-250
MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,10.5,8.5,9.6,29,221,Premium Gasoline,Other,Small <2.0L,10.416666666666668,2302.0833333333335,4-cyl or less,High 200-250
MAZDA,MX-5,TWO-SEATER,2.0,4,M6,Z,11.1,8.4,9.9,29,228,Premium Gasoline,Other,Small <2.0L,10.1010101010101,2303.030303030303,4-cyl or less,High 200-250
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AS7,Z,9.2,6.6,8.0,35,184,Premium Gasoline,Wagon,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
MERCEDES-BENZ,C 250,COMPACT,1.8,4,AS7,Z,10.9,7.5,9.4,30,216,Premium Gasoline,Compact,Small <2.0L,10.638297872340425,2297.872340425532,4-cyl or less,High 200-250
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.8,4,AS7,Z,11.0,7.4,9.4,30,216,Premium Gasoline,Compact,Small <2.0L,10.638297872340425,2297.872340425532,4-cyl or less,High 200-250
MERCEDES-BENZ,C 300 4MATIC FFV,COMPACT,3.5,6,AS7,Z,12.2,8.5,10.5,27,242,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2304.7619047619046,6-cyl,High 200-250
MERCEDES-BENZ,C 300 4MATIC FFV,COMPACT,3.5,6,AS7,E,16.4,11.1,14.0,20,224,Ethanol (E85),Compact,Medium 2.0-3.5L,7.142857142857143,1600.0,6-cyl,High 200-250
MERCEDES-BENZ,C 350,COMPACT,3.5,6,AS7,Z,12.0,8.6,10.5,27,242,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2304.7619047619046,6-cyl,High 200-250
MERCEDES-BENZ,C 350 4MATIC,COMPACT,3.5,6,AS7,Z,11.9,8.6,10.4,27,239,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2298.076923076923,6-cyl,High 200-250
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.7,10.6,27,244,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2301.88679245283,6-cyl,High 200-250
MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.6,10.5,27,242,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2304.7619047619046,6-cyl,High 200-250
MERCEDES-BENZ,C 63 AMG,COMPACT,6.2,8,AS7,Z,17.7,11.9,15.1,19,347,Premium Gasoline,Compact,Large >3.5L,6.622516556291391,2298.0132450331125,8-cyl,Very High >250
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.2,8,AS7,Z,17.9,12.2,15.3,18,352,Premium Gasoline,Compact,Large >3.5L,6.5359477124183005,2300.653594771242,8-cyl,Very High >250
MERCEDES-BENZ,CL 550 4MATIC,COMPACT,4.7,8,AS7,Z,15.4,10.4,13.2,21,304,Premium Gasoline,Compact,Large >3.5L,7.575757575757576,2303.030303030303,8-cyl,Very High >250
MERCEDES-BENZ,CL 63 AMG,COMPACT,5.5,8,AS7,Z,15.4,11.0,13.4,21,308,Premium Gasoline,Compact,Large >3.5L,7.462686567164179,2298.507462686567,8-cyl,Very High >250
MERCEDES-BENZ,CLA 250,COMPACT,2.0,4,AS7,Z,9.1,6.2,7.8,36,179,Premium Gasoline,Compact,Small <2.0L,12.820512820512821,2294.871794871795,4-cyl or less,Medium 150-200
MERCEDES-BENZ,CLA 45 AMG 4MATIC,COMPACT,2.0,4,AS7,Z,10.3,7.8,9.2,31,212,Premium Gasoline,Compact,Small <2.0L,10.869565217391305,2304.3478260869565,4-cyl or less,High 200-250
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,13.3,9.4,11.5,25,264,Premium Gasoline,Compact,Large >3.5L,8.695652173913043,2295.6521739130435,8-cyl,Very High >250
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.7,13.1,22,301,Premium Gasoline,Compact,Large >3.5L,7.633587786259542,2297.7099236641225,8-cyl,Very High >250
MERCEDES-BENZ,CLS 63 AMG S 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.7,13.1,22,301,Premium Gasoline,Compact,Large >3.5L,7.633587786259542,2297.7099236641225,8-cyl,Very High >250
MERCEDES-BENZ,E 250 BLUETEC 4MATIC,MID-SIZE,2.1,4,AS7,D,8.5,5.7,7.2,39,194,Diesel,Sedan,Medium 2.0-3.5L,13.88888888888889,2694.4444444444443,4-cyl or less,Medium 150-200
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,3.5,6,AS7,Z,11.8,8.2,10.2,28,235,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.803921568627452,2303.921568627451,6-cyl,High 200-250
MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,3.5,6,AS7,Z,11.6,8.1,10.0,28,230,Premium Gasoline,Sedan,Medium 2.0-3.5L,10.0,2300.0,6-cyl,High 200-250
MERCEDES-BENZ,E 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,11.9,8.5,10.4,27,239,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2298.076923076923,6-cyl,High 200-250
MERCEDES-BENZ,E 350 4MATIC WAGON,STATION WAGON - MID-SIZE,3.5,6,AS7,Z,12.1,8.6,10.5,27,242,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.523809523809524,2304.7619047619046,6-cyl,High 200-250
MERCEDES-BENZ,E 350 CABRIOLET,SUBCOMPACT,3.5,6,AS7,Z,12.0,8.5,10.4,27,239,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2298.076923076923,6-cyl,High 200-250
MERCEDES-BENZ,E 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,11.9,8.2,10.2,28,235,Premium Gasoline,Compact,Medium 2.0-3.5L,9.803921568627452,2303.921568627451,6-cyl,High 200-250
MERCEDES-BENZ,E 400 HYBRID,MID-SIZE,3.5,6,AS7,Z,9.6,7.9,8.8,32,202,Premium Gasoline,Sedan,Medium 2.0-3.5L,11.363636363636363,2295.4545454545455,6-cyl,High 200-250
MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,13.6,9.1,11.6,24,267,Premium Gasoline,Sedan,Large >3.5L,8.620689655172415,2301.7241379310344,8-cyl,Very High >250
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,24,269,Premium Gasoline,Compact,Large >3.5L,8.547008547008547,2299.1452991452993,8-cyl,Very High >250
MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,4.7,8,AS7,Z,13.4,8.9,11.4,25,262,Premium Gasoline,Compact,Large >3.5L,8.771929824561402,2298.245614035088,8-cyl,Very High >250
MERCEDES-BENZ,E 63 AMG 4MATIC,MID-SIZE,5.5,8,AS7,Z,15.0,10.3,12.9,22,297,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2302.3255813953488,8-cyl,Very High >250
MERCEDES-BENZ,E 63 AMG 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.5,11.0,13.5,21,310,Premium Gasoline,Sedan,Large >3.5L,7.407407407407407,2296.296296296296,8-cyl,Very High >250
MERCEDES-BENZ,E 63 AMG S 4MATIC,MID-SIZE,5.5,8,AS7,Z,15.0,10.3,12.9,22,297,Premium Gasoline,Sedan,Large >3.5L,7.751937984496124,2302.3255813953488,8-cyl,Very High >250
MERCEDES-BENZ,E 63 AMG S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.5,11.0,13.5,21,310,Premium Gasoline,Sedan,Large >3.5L,7.407407407407407,2296.296296296296,8-cyl,Very High >250
